TIPO_DATO;LOTE;COD_DIST;DISTRITO;COD_BARRIO;BARRIO;DIRECCION COMPLETA;VIA_CLASE;VIA_PAR;VIA_NOMBRE;TIPO_NUMERO;NUMERO;UTM_X;UTM_Y;LATITUD;LONGITUD;DIRECCIÓN COMPLETA AMPLIADA;MÁS INFORMACIÓN
CONTENEDOR DE ROPA;02;14;MORATALAZ;146;VINATEROS;CALLE DEL PICO DE LOS ARTILLEROS, 82;CALLE;DEL;PICO DE LOS ARTILLEROS;Número;82;445705.1894;4473178.673;40.40745322;-3.63988814;CALLE DEL PICO DE LOS ARTILLEROS, 82 Parroquia Visitación de Nuestra Señora;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;14;MORATALAZ;141;PAVONES;CALLE DE VALDEBERNARDO, 27;CALLE;DE;VALDEBERNARDO;Número;27;446377.2891;4472493.091;40.40132064;-3.63190985;CALLE DE VALDEBERNARDO, 27 Residencia San Francisco de Paula;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;14;MORATALAZ;142;HORCAJO;CALLE DE LA RIVIERA, 4;CALLE;DE;LA RIVIERA;Número;4;446610.8855;4473032.288;40.40619307;-3.62920245;CALLE DE LA RIVIERA, 4 Instalación Deportiva Municipal Lili Alvarez;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;14;MORATALAZ;144;MEDIA LEGUA;AVENIDA DE MORATALAZ, 29;AVENIDA;DE;MORATALAZ;Número;29;444072.2;4473261.16;40.40808821;-3.6591397;AVENIDA DE MORATALAZ, 29;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;14;MORATALAZ;143;MARROQUINA;CALLE DEL CORREGIDOR JOSE DE PASAMONTE, 15;CALLE;DEL;CORREGIDOR JOSE DE PASAMONTE;Número;15;444991.1566;4473496.192;40.41026675;-3.64833027;CALLE DEL CORREGIDOR JOSE DE PASAMONTE, 15;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;13;PUENTE VALLECAS;131;ENTREVIAS;AVENIDA DE LAS GLORIETAS, 19;AVENIDA;DE LAS;GLORIETAS;Número;19;444015.3803;4469441.484;40.37367448;-3.65947355;"AVENIDA DE LAS GLORIETAS, 19 Centro Cultural ""El Pozo del Tío Raimundo""";"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;13;PUENTE VALLECAS;131;ENTREVIAS;AVENIDA   ENTREVIAS, 88;AVENIDA; ;ENTREVIAS;Número;88;443575.1684;4469979.024;40.37848728;-3.66470631;AVENIDA   ENTREVIAS, 88;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;13;PUENTE VALLECAS;131;ENTREVIAS;RONDA   SUR, 4;RONDA; ;SUR;Número;4;442794.9;4469896.4;40.37768976;-3.67389016;"RONDA   SUR, 4 Centro Deportivo Municipal ""Entrevías""";"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;13;PUENTE VALLECAS;131;ENTREVIAS;CALLE DEL CONDE RODRIGUEZ SAN PEDRO, 58;CALLE;DEL;CONDE RODRIGUEZ SAN PEDRO;Número;58;443107.3641;4470527.912;40.38340018;-3.67026587;CALLE DEL CONDE RODRIGUEZ SAN PEDRO, 58;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;13;PUENTE VALLECAS;132;SAN DIEGO;CALLE DEL PUERTO DE LA MORCUERA, 7;CALLE;DEL;PUERTO DE LA MORCUERA;Número;7;443354.624;4470579.134;40.38387847;-3.66735759;CALLE DEL PUERTO DE LA MORCUERA, 7;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;13;PUENTE VALLECAS;134;PALOMERAS SURESTE;AVENIDA DE BUENOS AIRES, 95;AVENIDA;DE;BUENOS AIRES;Número;95;444623;4470168;40.38025999;-3.65237963;AVENIDA DE BUENOS AIRES, 95;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;13;PUENTE VALLECAS;133;PALOMERAS BAJAS;AVENIDA DE PABLO NERUDA, 89;AVENIDA;DE;PABLO NERUDA;Número;89;443951.5468;4470288.751;40.3813029;-3.66029995;AVENIDA DE PABLO NERUDA, 89;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;13;PUENTE VALLECAS;133;PALOMERAS BAJAS;AVENIDA DE PABLO NERUDA, 132;AVENIDA;DE;PABLO NERUDA;Número;132;444248.8249;4470315.396;40.38156287;-3.6568003;AVENIDA DE PABLO NERUDA, 132;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;13;PUENTE VALLECAS;133;PALOMERAS BAJAS;CALLE DEL PUERTO DE VELATE, 8;CALLE;DEL;PUERTO DE VELATE;Número;8;444289.6811;4470642.16;40.38450929;-3.65634758;CALLE DEL PUERTO DE VELATE, 8;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;13;PUENTE VALLECAS;133;PALOMERAS BAJAS;CALLE DEL PUERTO DE COSTABONA, 2;CALLE;DEL;PUERTO DE COSTABONA;Número;2;444084;4470862.4;40.38647957;-3.65878997;CALLE DEL PUERTO DE COSTABONA, 2;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;13;PUENTE VALLECAS;134;PALOMERAS SURESTE;AVENIDA DE MIGUEL HERNANDEZ, 118;AVENIDA;DE;MIGUEL HERNANDEZ;Número;118;444778.5897;4470059.483;40.37929273;-3.65053739;AVENIDA DE MIGUEL HERNANDEZ, 118;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;13;PUENTE VALLECAS;134;PALOMERAS SURESTE;AVENIDA DE LA ALBUFERA, 279;AVENIDA;DE LA;ALBUFERA;Número;279;445549.1025;4471074.078;40.38848354;-3.64154759;AVENIDA DE LA ALBUFERA, 279;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;13;PUENTE VALLECAS;136;NUMANCIA;CALLE DE JOSE PAULETE, 43;CALLE;DE;JOSE PAULETE;Número;43;444468.612;4471736.713;40.39438164;-3.65433507;CALLE DE JOSE PAULETE, 43 Punto Limpio Fijo;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;13;PUENTE VALLECAS;136;NUMANCIA;CALLE DE RAMON PEREZ DE AYALA, 3;CALLE;DE;RAMON PEREZ DE AYALA;Número;3;444447.6;4472053.1;40.39723044;-3.65461025;CALLE DE RAMON PEREZ DE AYALA, 3;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;13;PUENTE VALLECAS;136;NUMANCIA;CALLE DE LA SIERRA TOLEDANA, 29;CALLE;DE LA;SIERRA TOLEDANA;Número;29;443965.464;4472582.1;40.40196368;-3.66033777;CALLE DE LA SIERRA TOLEDANA, 29;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;13;PUENTE VALLECAS;132;SAN DIEGO;AVENIDA DE SAN DIEGO, 59;AVENIDA;DE;SAN DIEGO;Número;59;443241.5363;4470959.699;40.38729912;-3.66872373;AVENIDA DE SAN DIEGO, 59;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;13;PUENTE VALLECAS;133;PALOMERAS BAJAS;CALLE DE MOGAMBO, 4;CALLE;DE;MOGAMBO;Número;4;444229.8039;4470100.112;40.37962219;-3.65700553;CALLE DE MOGAMBO, 4;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;031;PACIFICO;PASEO DE LA REINA CRISTINA, 24;PASEO;DE LA;REINA CRISTINA;Número;24;442214.1718;4473159.541;40.40704588;-3.6810269;PASEO DE LA REINA CRISTINA, 24;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;042;GOYA;AVENIDA DE MENENDEZ PELAYO, 1;AVENIDA;DE;MENENDEZ PELAYO;Número;1;442299.8738;4474879.942;40.42255008;-3.68017299;AVENIDA DE MENENDEZ PELAYO, 1;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;031;PACIFICO;CALLE DE VALDERRIVAS, 27;CALLE;DE;VALDERRIVAS;Número;27;442532.5525;4472963.956;40.40530598;-3.67725726;CALLE DE VALDERRIVAS, 27;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;031;PACIFICO;CALLE DE CAVANILLES, 27;CALLE;DE;CAVANILLES;Número;27;442711.5336;4473013.589;40.40576543;-3.67515256;CALLE DE CAVANILLES, 27;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;031;PACIFICO;CALLE DE SANCHEZ BARCAIZTEGUI, 43;CALLE;DE;SANCHEZ BARCAIZTEGUI;Número;43;442925.1788;4473095.572;40.40651865;-3.67264224;CALLE DE SANCHEZ BARCAIZTEGUI, 43;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;031;PACIFICO;CALLE DE LEON GIL DE PALACIO, 2;CALLE;DE;LEON GIL DE PALACIO;Número;2;442374.0673;4472687.819;40.40280743;-3.67909989;CALLE DE LEON GIL DE PALACIO, 2;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;035;JERONIMOS;CALLE DE ALFONSO XI, 11;CALLE;DE;ALFONSO XI;Número;11;441426.15;4474327.374;40.41751123;-3.69042091;CALLE DE ALFONSO XI, 11;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;031;PACIFICO;CALLE DE TELLEZ, 13;CALLE;DE;TELLEZ;Número;13;442211.8542;4472720.181;40.40308772;-3.68101432;CALLE DE TELLEZ, 13;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;033;ESTRELLA;CALLE DE SIRIO, 30;CALLE;DE;SIRIO;Número;30;443643.93;4473681.99;40.4118504;-3.66422404;CALLE DE SIRIO, 30;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;031;PACIFICO;CALLE DEL DOCTOR ESQUERDO, 134;CALLE;DEL;DOCTOR ESQUERDO;Número;134;443067.23;4473051.7;40.40613316;-3.67096432;CALLE DEL DOCTOR ESQUERDO, 134;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;033;ESTRELLA;CALLE DE LA LIRA, 8;CALLE;DE LA;LIRA;Número;8;443235.2168;4473310.406;40.40847519;-3.66900776;CALLE DE LA LIRA, 8;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;033;ESTRELLA;CALLE DE LA CRUZ DEL SUR 38;CALLE;DE LA;CRUZ DEL SUR;Número;38;443240.5724;4473226.877;40.40772308;-3.6689372;CALLE DE LA CRUZ DEL SUR 38;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;033;ESTRELLA;CALLE DEL DOCTOR ESQUERDO, 163;CALLE;DEL;DOCTOR ESQUERDO;Número;163;443159.1847;4473279.562;40.40819215;-3.66990103;CALLE DEL DOCTOR ESQUERDO, 163;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;033;ESTRELLA;CALLE DE LOS ASTROS, 5;CALLE;DE LOS;ASTROS;Número;5;443270.95;4473698.34;40.41197235;-3.66862124;CALLE DE LOS ASTROS, 5;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;034;IBIZA;CALLE DE ANTONIO ARIAS, 2;CALLE;DE;ANTONIO ARIAS;Número;2;443027.9436;4474337.55;40.4177141;-3.67154242;CALLE DE ANTONIO ARIAS, 2;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;033;ESTRELLA;CALLE DE LA ESTRELLA POLAR, 9;CALLE;DE LA;ESTRELLA POLAR;Número;9;443430.43;4473636.3;40.41142432;-3.66673617;CALLE DE LA ESTRELLA POLAR, 9;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;033;ESTRELLA;CALLE DEL PEZ VOLADOR, 38;CALLE;DEL;PEZ VOLADOR;Número;38;443756.5925;4473916.908;40.41397429;-3.66291703;CALLE DEL PEZ VOLADOR, 38;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;033;ESTRELLA;CALLE DEL MARQUES DE LOZOYA, 3;CALLE;DEL;MARQUES DE LOZOYA;Número;3;443591.7123;4474207.846;40.41658406;-3.66488608;CALLE DEL MARQUES DE LOZOYA, 3;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;033;ESTRELLA;CALLE DEL MARQUES DE LOZOYA, 46;CALLE;DEL;MARQUES DE LOZOYA;Número;46;443621.47;4474328.45;40.41767255;-3.66454604;CALLE DEL MARQUES DE LOZOYA, 46;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;033;ESTRELLA;CALLE DEL ALCALDE SAINZ DE BARANDA, 95;CALLE;DEL;ALCALDE SAINZ DE BARANDA;Número;95;443365.37;4474380.89;40.41812756;-3.66756922;CALLE DEL ALCALDE SAINZ DE BARANDA, 95;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;034;IBIZA;CALLE DEL DOCTOR ESQUERDO, 60;CALLE;DEL;DOCTOR ESQUERDO;Número;60;443197.1541;4474235.974;40.41681062;-3.66953896;CALLE DEL DOCTOR ESQUERDO, 60;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;034;IBIZA;CALLE DE IBIZA, 15;CALLE;DE;IBIZA;Número;15;442569.97;4474441.76;40.4186214;-3.67694972;CALLE DE IBIZA, 15;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;034;IBIZA;CALLE DE MAIQUEZ, 50;CALLE;DE;MAIQUEZ;Número;50;442856.28;4474313.15;40.41748252;-3.67356354;CALLE DE MAIQUEZ, 50;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;034;IBIZA;CALLE DE NARVAEZ, 38;CALLE;DE;NARVAEZ;Número;38;442637.5818;4474657.501;40.42056957;-3.67617226;CALLE DE NARVAEZ, 38;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;034;IBIZA;CALLE DE NARVAEZ, 74;CALLE;DE;NARVAEZ;Número;74;442613.713;4474296.256;40.41731365;-3.67642101;CALLE DE NARVAEZ, 74;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;036;NIÑO JESUS;CALLE DE PIO BAROJA, 8;CALLE;DE;PIO BAROJA;Número;8;442764.8724;4473842.3;40.41323457;-3.67459854;"CALLE DE PIO BAROJA, 8 Centro de Mayores ""Pio Baroja""";"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;034;IBIZA;CALLE DEL DOCE DE OCTUBRE, 19;CALLE;DEL;DOCE DE OCTUBRE;Número;19;442739.961;4474146.08;40.41596948;-3.67491948;CALLE DEL DOCE DE OCTUBRE, 19;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;036;NIÑO JESUS;CALLE DE ANTONIO DIAZ-CAÑABATE, 32;CALLE;DE;ANTONIO DIAZ-CAÑABATE;Número;32;442848.1679;4473196.546;40.407423;-3.67355885;CALLE DE ANTONIO DIAZ-CAÑABATE, 32;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;036;NIÑO JESUS;AVENIDA DEL MEDITERRANEO, 15;AVENIDA;DEL;MEDITERRANEO;Número;15;442658.0927;4473191.937;40.40736841;-3.6757984;AVENIDA DEL MEDITERRANEO, 15;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;036;NIÑO JESUS;AVENIDA DE MENENDEZ PELAYO, 91;AVENIDA;DE;MENENDEZ PELAYO;Número;91;442437.9599;4473258.511;40.40795296;-3.67839861;AVENIDA DE MENENDEZ PELAYO, 91;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;032;ADELFAS;CALLE DE LUIS PEIDRO, 2;CALLE;DE;LUIS PEIDRO;Número;2;442849.1675;4472043.427;40.39703514;-3.67344354;CALLE DE LUIS PEIDRO, 2 Centro Sociocultural Luis Peidro;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;042;GOYA;CALLE DE GOYA, 52;CALLE;DE;GOYA;Número;52;442462.0115;4475130.924;40.42482228;-3.67828453;CALLE DE GOYA, 52;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;034;IBIZA;CALLE DE O`DONNELL, 18;CALLE;DE;O`DONNELL;Número;18;442567.8721;4474762.309;40.42150893;-3.67700339;CALLE DE O`DONNELL, 18;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;041;RECOLETOS;CALLE DE SALUSTIANO OLOZAGA, 8;CALLE;DE;SALUSTIANO OLOZAGA;Número;8;441381.5845;4474694.578;40.42081605;-3.69098002;CALLE DE SALUSTIANO OLOZAGA, 8;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;041;RECOLETOS;CALLE DE AYALA, 29;CALLE;DE;AYALA;Número;29;441961.1103;4475462.708;40.42777637;-3.68421928;CALLE DE AYALA, 29;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;042;GOYA;CALLE DE GOYA, 106;CALLE;DE;GOYA;Número;106;443136.3603;4475084.027;40.42444617;-3.67033132;CALLE DE GOYA, 106;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;043;FUENTE DEL BERRO;CALLE DE JORGE JUAN, 110;CALLE;DE;JORGE JUAN;Número;110;443396.7484;4474905.134;40.42285237;-3.66724604;CALLE DE JORGE JUAN, 110;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;043;FUENTE DEL BERRO;CALLE DE ANTONIO TOLEDANO, 32;CALLE;DE;ANTONIO TOLEDANO;Número;32;443426.2059;4475033.421;40.42401005;-3.66691022;CALLE DE ANTONIO TOLEDANO, 32;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;043;FUENTE DEL BERRO;PASEO DEL MARQUES DE ZAFRA, 37;PASEO;DEL;MARQUES DE ZAFRA;Número;37;443682.1763;4475216.046;40.4256726;-3.66390913;PASEO DEL MARQUES DE ZAFRA, 37;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;043;FUENTE DEL BERRO;PASEO DEL MARQUES DE ZAFRA, 17;PASEO;DEL;MARQUES DE ZAFRA;Número;17;443461.3899;4475303.798;40.42644814;-3.66651953;PASEO DEL MARQUES DE ZAFRA, 17;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;043;FUENTE DEL BERRO;CALLE DEL MARQUES DE ZAFRA, 2;CALLE;DEL;MARQUES DE ZAFRA;Número;2;443780.8949;4475142.113;40.42501324;-3.66273891;CALLE DEL MARQUES DE ZAFRA, 2;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;043;FUENTE DEL BERRO;CALLE DE ALEJANDRO GONZALEZ, 4;CALLE;DE;ALEJANDRO GONZALEZ;Número;4;443693.0433;4475699.294;40.43002669;-3.66382383;CALLE DE ALEJANDRO GONZALEZ, 4;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;044;GUINDALERA;CALLE DEL DOCTOR GOMEZ ULLA, 2;CALLE;DEL;DOCTOR GOMEZ ULLA;Número;2;443321.2162;4475574.115;40.42887376;-3.668196;CALLE DEL DOCTOR GOMEZ ULLA, 2;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;044;GUINDALERA;CALLE DE JULIO CAMBA, 15;CALLE;DE;JULIO CAMBA;Número;15;443642.4;4475960.9;40.43237994;-3.66444404;CALLE DE JULIO CAMBA, 15;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;044;GUINDALERA;CALLE DEL CARDENAL BELLUGA, 3;CALLE;DEL;CARDENAL BELLUGA;Número;3;443578.8456;4475719.809;40.43020376;-3.66517189;CALLE DEL CARDENAL BELLUGA, 3;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;044;GUINDALERA;AVENIDA DE LOS TOREROS, 45;AVENIDA;DE LOS;TOREROS;Número;45;443454.8521;4475968.357;40.43243439;-3.66665571;AVENIDA DE LOS TOREROS, 45;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;044;GUINDALERA;AVENIDA DE LOS TOREROS, 4;AVENIDA;DE LOS;TOREROS;Número;4;443090.1523;4475899.164;40.43178619;-3.67094898;AVENIDA DE LOS TOREROS, 4;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;044;GUINDALERA;CALLE DE FERRER DEL RIO, 30;CALLE;DE;FERRER DEL RIO;Número;30;443107.9424;4476306.026;40.43545263;-3.67077567;CALLE DE FERRER DEL RIO, 30;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;044;GUINDALERA;CALLE DE BRESCIA, 15;CALLE;DE;BRESCIA;Número;15;443850.91;4476526.59;40.43749007;-3.66203589;CALLE DE BRESCIA, 15;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;044;GUINDALERA;AVENIDA DE BRUSELAS, 63;AVENIDA;DE;BRUSELAS;Número;63;443731.6282;4476852.903;40.4404216;-3.66347111;AVENIDA DE BRUSELAS, 63;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;04;SALAMANCA;044;GUINDALERA;CALLE DE CARTAGENA, 78;CALLE;DE;CARTAGENA;Número;78;443001.9136;4476574.633;40.43786511;-3.6720498;CALLE DE CARTAGENA, 78;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
